groupId,artifactId
jakarta.management.j2ee,jakarta.management.j2ee-api
com.github.mpusher,mpush-common
org.springframework.cloud,spring-cloud-function-adapter-gcp
io.dropwizard.metrics,metrics-jcache
org.apache.tajo,tajo-rpc
com.playtika.testcontainers,embedded-postgresql
org.kaazing,gateway.resource.address.sse
com.jitlogic.zorka,zorka-common
javax.mail,mailapi
de.metas.camel.alberta,alberta-article-api
software.amazon.awssdk,acm
com.belerweb,pinyin4j
org.apache.flink,flink-connector-base
org.deeplearning4j,deeplearning4j-utility-iterators
org.apache.shenyu,shenyu-plugin-sofa
org.aksw.jena-sparql-api,jena-sparql-api-web
org.jitsi,libjitsi
org.apache.bcel.wso2,bcel
org.opennms.protocols,selenium-monitor
org.apache.hop,hop-plugins-tech-google
org.apache.camel.quarkus,camel-quarkus-jpa-deployment
org.apache.aries.application,org.apache.aries.application.runtime
org.apache.tephra,tephra-core
io.quarkus,quarkus-quartz-deployment
com.networknt.example,server
localhost,it-resolve-ranges-003-child2
org.apache.edgent.java7,edgent-utils-streamscope
org.fakereplace,fakereplace-testsuite-shared
org.eclipse.kapua,kapua-openid-provider-generic
org.dkpro.core,dkpro-core-mstparser-asl
org.carlspring.strongbox,strongbox-web-forms
org.minidns,minidns-hla
org.eclipse.persistence,org.eclipse.persistence.core
org.dkpro.core,dkpro-core-io-bincas-asl
org.netbeans.api,org-netbeans-modules-parsing-indexing
org.talend.esb.examples.rent-a-car,crmservice-client
com.didiglobal.sds,sds-spring-boot-autoconfigure
org.webjars.bowergithub.datatables,dist-datatables-rowgroup
com.sohu.tv,mq-cloud-common
org.apache.camel,camel-direct
ring,ring-jetty-adapter
net.hearthstats,hearthstone
com.hazelcast,hazelcast-azure
org.glassfish.main.bean-validator,bean-validator
org.apache.knox,gateway-service-session
org.jmxtrans,jmxtrans-output-velocity
org.ff4j,ff4j-core
com.mysema.querydsl,querydsl-apt
com.logicalclocks,service-discovery-client
org.arquillian.cube,assertj-docker-java
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-coref-en-default
com.bethecoder,ascii-table
io.cattle,cattle-docker-storage
com.javadeobfuscator,javavm
org.aksw.jena-sparql-api,jena-sparql-api-core
pentaho,pdi-dataservice-client-plugin-api
org.wso2.carbon.analytics,org.wso2.carbon.stream.processor.core
io.joyrpc,joyrpc-compression-lz4
org.apache.flink,flink-java
org.apache.openjpa,openjpa-persistence-jdbc
com.impetus.kundera.client,kundera-spark
com.netease.nim,camellia-redis-spring-boot-starter
org.apache.activemq,activemq-amq-store
info.archinnov,integration-test-3_2
net.opentsdb,opentsdb
org.nuxeo.ecm.platform,nuxeo-platform-rendition-api
com.nimbusds,oauth2-oidc-sdk
fish.payara.server.internal.web,web-core
org.apache.cxf.xjcplugins,cxf-xjc-dv
us.fatehi,schemacrawler
com.lordofthejars,nosqlunit-core
org.webjars,datatables
org.apache.lucene,lucene-analyzers-phonetic
info.archinnov,integration-test-3_0
org.nuxeo.build,nuxeo-apt-extensions
com.galenframework,galen-java-support
org.rakam,testing-postgresql-server
org.osgi,org.osgi.service.url
info.archinnov,integration-test-3_6
info.archinnov,integration-test-3_7
org.apache.servicemix.bundles,org.apache.servicemix.bundles.aspectj
info.archinnov,integration-test-3_8
org.springframework.ws,spring-ws-core-tiger
com.axellience,vue-gwt-tests-app-wrapper-j2cl
org.weasis.acquire,weasis-acquire-explorer
org.odpi.egeria,asset-manager-api
org.geoserver.community,gs-web-resource
org.openscience.cdk,cdk-io
com.mycollab,mycollab-services-community
com.google.protobuf,protobuf-java
org.ops4j.pax.web,pax-web-deployer
org.openhab.binding.rfxcom,jd2xx
com.mycompagny,bdm-dao
org.dcm4che.tool,dcm4che-tool-json2index
org.infinispan,infinispan-cli-client
org.sakaiproject.polls,polls-api
java3d,j3d-core-utils
org.apache.tajo,tajo-storage-common
com.indeed,proctor-builder
org.jenkins-ci.plugins.pipeline-stage-view,pipeline-rest-api
com.hubspot,SingularityS3Base
org.apache.wink,wink-server
org.webjars,ckeditor-autosave
org.cedj.geekseek,geekseek-domain-conference
io.quarkus,quarkus-webjars-locator-deployment
de.tudarmstadt.ukp.inception.app,inception-external-search-solr
org.apache.tika,tika-serialization
org.resthub,resthub-common
org.apache.edgent.android,edgent-connectors-command
ddf.platform,platform-paxweb-jettyconfig
org.apache.jclouds,jclouds-all
top.zrbcool,pepper-metrics-core
it.unibz.inf.ontop,ontop-mapping-sql-owlapi
es.gob.afirma.jmulticard,jmulticard
org.jboss.shrinkwrap.resolver,shrinkwrap-resolver-impl-maven-archive
de.metas.procurement,de.metas.procurement.webui
com.blazegraph,junit-ext
com.deliveredtechnologies,rulebook-core
pentaho,pentaho-capability-manager
org.springframework.cloud,spring-cloud-cluster-etcd
com.qcadoo.mes,mes-plugins-time-norms-for-operations
com.jayway.restassured,json-path
org.apache.karaf.deployer,org.apache.karaf.deployer.wrap
org.geotools,gt-imagemosaic-jdbc
com.thinkaurelius.titan,titan-hbase
org.apache.camel.quarkus,camel-quarkus-dns-deployment
org.sonatype.nexus.plugins,nexus-repository-maven
org.zalando,logbook-spring
io.restx,restx-md-fragments
joinery,joinery-dataframe
com.vladsch.flexmark,flexmark
org.apache.pinot,pinot-perf
org.apache.stratos,org.apache.stratos.manager
org.jboss.spec.javax.transaction,jboss-transaction-api_1.2_spec
com.google.code.simple-spring-memcached,xmemcached-provider
com.vip.pallas,pallas-plugin
software.amazon.awssdk,qldbsession
io.grpc,grpc-netty
org.odpi.egeria,ui-chassis-spring
org.wildfly.core,wildfly-launcher
org.apache.nifi,nifi-headless-server
io.fabric8,knative-mock
com.nativelibs4java,jnaerator-parser
org.parboiled,parboiled-core
com.blazebit,blaze-persistence-core-impl
com.github.MilkBowl,VaultAPI
org.kie.kogito,kogito-event-driven-decisions-springboot-addon
org.xipki.iaik,pkcs11-constants
com.graphicsfuzz,compare-asts
org.apache.zeppelin,flink1.13-shims
org.getopentest.appium,opentest-appium
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.claim.management.common
io.lumify,lumify-gpw-phone-number-extractor
com.github.vidstige,jadb
org.eclipse.jetty.fcgi,fcgi-server
org.pentaho.reporting.library,libformat
org.apache.camel,camel-swagger-rest-dsl-generator
org.datanucleus,datanucleus-api-jdo
org.opennms,opennms-icmp-jni
org.peimari,maddon
com.typesafe.akka,akka-testkit_2.10
org.kaazing,gateway.resource.address.tcp
edu.kit.ipd.jplag,cpp
com.typesafe.akka,akka-testkit_2.12
io.quarkus,quarkus-spring-beans-api
com.amazonaws,aws-java-sdk-appconfig
com.typesafe.akka,akka-testkit_2.13
com.qcadoo,qcadoo-plugin
com.unboundid.product.scim,scim-sdk
org.testcontainers,localstack
org.ops4j.pax.swissbox,pax-swissbox-extender
org.openjdk.jmc,org.openjdk.jmc.ide.ui
com.asakusafw,asakusa-simple-mapreduce
org.apache.aries.jmx,org.apache.aries.jmx.core.whiteboard
org.opennms,opennms-icmp-jna
org.apereo.cas,cas-server-core-webflow
org.redisson,redisson-tomcat-8
com.huaweicloud.sdk,huaweicloud-sdk-evs
io.opentracing.contrib,jaeger-client-bundle
io.cucumber,cucumber-core
org.pac4j,pac4j-saml
org.opennms.features.measurements,org.opennms.features.measurements.shell
org.odpi.egeria,software-developer-server
com.jetbrains.teamcity,common-api
org.eclipse.core,databinding
it.ozimov,java8-hamcrest-matchers
org.mrgeo,mrgeo-cmd-ingest
org.dkpro.core,dkpro-core-api-syntax-asl
software.amazon.awssdk,batch
org.dcm4che.dcm4chee-arc,dcm4chee-arc-mima
org.nutz.cloud,nutzcloud-literpc
jboss.seam.profiles,seam-facelets
org.apache.james,queue-activemq-guice
org.apache.jackrabbit,jackrabbit-spi2jcr
org.opennms.core,org.opennms.core.xml
com.yomahub,tlog-webroot
activesoap,jaxb-xalan
org.geoserver.web,gs-web-wms
org.apache.camel.karaf,camel-test-spring
io.helidon.service-common,helidon-service-common-rest
com.playtika.testcontainers,embedded-aerospike
org.herddb,herddb-openjpa
com.vaadin,vaadin-dev-server
org.tensorflow,libtensorflow
eu.europa.ec.joinup.sd-dss,dss-enumerations
org.pure4j,pure4j-core
io.zipkin.brave,brave-instrumentation-kafka-streams
ddf.platform.security,security
org.restlet.osgi,org.restlet.ext.swagger
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-test-autoconfigure
org.apache.shardingsphere.example,example-raw-jdbc
org.eclipse.persistence,org.eclipse.persistence.jpa.wdf.test
com.navercorp.pinpoint,pinpoint-grpc-plugin
org.nuxeo.ecm.platform,nuxeo-quota
io.hetu.core,presto-product-tests
com.vmware.xenon,xenon-loader-test
org.apache.dubbo,dubbo-metadata-report-zookeeper
de.jensd,fontawesomefx-octicons
top.crossoverjie.opensource,cicada-core
io.vertx.workshop,portfolio-service
org.wildfly.swarm,container-modules
org.openhab.addons.bundles,org.openhab.binding.intesis
net.sourceforge.pjl-comp-filter,pjl-comp-filter
me.robin,leaderheads-api
org.apache.felix,org.apache.felix.http.base
com.networknt,json-overlay
com.networknt,switcher
org.forgerock.openam,openam-cli-definitions
io.confluent.ksql,ksqldb-udf
org.drools,kie-pmml
org.testingisdocumenting.webtau,webtau-junit4
org.testingisdocumenting.webtau,webtau-junit5
com.huaweicloud.sdk,huaweicloud-sdk-ecs
org.talend.esb.policies,correlationid-policy
org.flowable,flowable-ui-modeler-rest
com.indeed,util-mmap
org.apache.drill.memory,drill-memory-base
org.odpi.egeria,rest-client-factory
org.knowm.xchange,xchange-paymium
org.apache.olingo,odata-client-android
org.apereo.cas,cas-server-support-surrogate-webflow
org.jxmapviewer,jxmapviewer2
io.activej,activej-launchers-fs
io.quarkus,quarkus-elytron-security-deployment
org.sonatype.nexus.testsuite,nexus-it-suite-data
com.ftpix.homedash.plugins,docker
org.xwiki.platform,xwiki-platform-uiextension-api
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-persistence-jpa
org.apache.camel,camel-jgroups-raft
org.apache.tajo,tajo-yarn
org.codice.ddf.spatial,spatial-csw-source
org.eclipse.vorto,org.eclipse.vorto.editor.datatype
org.geoserver.extension,gs-wps-download
org.apache.pulsar,pulsar-functions-proto
io.micrometer,micrometer-registry-graphite
org.wso2.carbon.identity.saml.common,org.wso2.carbon.identity.saml.common.util
org.apache.velocity,velocity-engine-core
org.apache.chemistry.opencmis,chemistry-opencmis-client-bindings
org.apache.tika,tika-parser-cad-module
org.apache.flink,flink-test-utils-junit
org.jenkins-ci.plugins,node-iterator-api
de.schlichtherle.truezip,truezip-kernel
org.camunda.bpm.springboot,camunda-bpm-spring-boot-starter-external-task-client
org.apache.nifi,nifi-poi-processors
org.tuxdevelop,spring-batch-lightmin-server-scheduler
org.nuxeo.ecm.core,nuxeo-core-query
org.bytedeco,qt
com.github.fracpete,sizeofag
org.joyqueue,openmessaging-spring-cloud-stream-binder
com.uber.uReplicator,uReplicator-Worker
io.apicurio,apicurio-registry-serde-common
org.asqatasun,server-model
org.apache.maven.plugin-tools,maven-plugin-tools-annotations
org.apache.camel,camel-debezium-sqlserver
org.springframework.cloud,spring-cloud-netflix-eureka-client
org.grails,grails-crud
org.jboss.windup.rules.apps,windup-rules-java-ee
org.statefulj.framework,statefulj-framework-persistence-jpa
org.icefaces,icefaces-comps
com.ftpix.homedash.plugins,unifi
io.quarkus,quarkus-netty
org.apache.flink,flink-streaming-java_2.10
org.apache.flink,flink-streaming-java_2.11
com.aliyun,aliyun-java-sdk-ons
com.facebook.airlift,discovery
org.wildfly.security,wildfly-elytron-mechanism-http
org.apache.lucene,lucene-misc
org.odpi.egeria,api-integrator-api
io.quarkus,quarkus-resteasy-reactive-common
org.noear,solon
io.strimzi,config-model
org.nuxeo.ecm.platform,nuxeo-platform-audio-core
com.google.endpoints,endpoints-management-control-appengine
org.ops4j.pax.exam,pax-exam-container-remote
org.rakam,rakam-spi
com.zlt,zlt-db-spring-boot-starter
org.openhab.persistence,org.openhab.persistence.influxdb08
org.jboss.ironjacamar,ironjacamar-common-spi
org.webjars.bower,momentjs
org.apache.camel,camel-ironmq
org.mobicents.servlet.sip.examples,shopping-demo-business-jsr309
fish.payara.server.internal.admingui,jmx-monitoring-plugin-l10n
org.apache.edgent,edgent-spi-graph
com.github.seancfoley,ipaddress
org.keycloak,keycloak-server-spi
org.camunda.bpm,camunda-engine-plugin-spin
site.ycsb,scylla-binding
nl.lxtreme.ols.tool,i2c
org.apache.jena,jena-dboe-index-test
software.amazon.awssdk,cloudwatchevents
org.assertj,assertj-core
org.xmlunit,xmlunit-matchers
io.confluent.ksql,ksqldb-parser
org.openpreservation.jhove.modules,tiff-hul
io.fabric8,kubernetes-model-networking
com.networknt,todo-command
co.elastic.apm,plugin-instrumentation-target
com.hccake,ballcat-admin-i18n
org.odpi.egeria,tex-view-api
org.odpi.egeria,governance-program-spring
io.scalecube,scalecube-services-discovery
com.hccake,ballcat-common-websocket
org.apache.shardingsphere.elasticjob,elasticjob-restful
com.ctrip.framework.apollo,apollo-client
com.alibabacloud.hipsershop,exception-mock-api
org.eclipse,equinox-registry
net.citizensnpcs,citizens
com.azure.resourcemanager,azure-resourcemanager-msi
com.facebook.presto,presto-spark-launcher
com.google.gdata,gdata-analytics-meta
it.unibz.inf.ontop,ontop-rdf4j
org.twdata.maven,mojo-executor
com.networknt,tram-command
org.apache.james,james-server-task-memory
org.openhab.core.bundles,org.openhab.core.transform
io.hetu.core,hetu-startree
org.apache.servicemix.bundles,org.apache.servicemix.bundles.joda-time
io.trino,trino-hive-hadoop2
org.openscience.cdk,cdk-extra
com.github.subchen,jetbrick-template-nutz
org.infinispan,infinispan-server-router
co.elastic.apm,apm-spring-webflux-testapp
org.openrdf.sesame,sesame-rio-ntriples
org.eclipse.hono,hono-client-registry
io.jenkins.plugins,sge-cloud-plugin
org.cometd.java,cometd-java-server-websocket-javax
org.sculptorgenerator,sculptor-framework-test
org.dcm4che.tool,dcm4che-tool-stowrs
org.opennms,opennms-reporting
org.apache.hop,hop-transform-regexeval
org.apache.ignite,ignite-ml-xgboost-model-parser
ai.djl.quarkus,quarkus-djl
org.xwiki.platform,xwiki-platform-security-authentication-api
org.wso2.carbon.consent.mgt,org.wso2.carbon.consent.mgt.server.feature
org.springframework.cloud,spring-cloud-cluster-redis
selenium.test,base
com.usthe.sureness,solon-plugin-sureness
org.opf-labs.fmt,fidget
org.eobjects.metamodel-extras,MetaModel-extras-sas
org.wso2.carbon.identity.event.handler.notification,org.wso2.carbon.event.handler.notification.server.feature
org.apache.flume.flume-ng-sources,flume-jms-source
org.netbeans.modules,org-netbeans-modules-maven-model
io.gatling,gatling-recorder
org.bytesoft,bytetcc-core
org.jboss.arquillian.protocol,arquillian-protocol-jmx
net.sourceforge.owlapi,owlexplanation
org.restcomm,restcomm-connect.provisioning.number.voxbone
javax.media.jai,com.springsource.javax.media.jai.core
io.yawp,yawp-devserver-runtime
es.gob.afirma,afirma-crypto-pdf
org.apache.karaf.profile,org.apache.karaf.profile.core
org.xipki.example,ocsp-store-example
org.apache.karaf.jaas,org.apache.karaf.jaas.command
org.apache.servicecomb.archetypes,business-service-pojo-archetype
org.glassfish.web,jakarta.servlet.jsp.jstl
org.cleartk,cleartk-type-system
com.vip.hermes,hermes-core
us.fatehi,schemacrawler-scripting
org.apache.james,blob-memory
io.github.soc,directories
org.geoserver.community.backuprestore,gs-backup-restore-web
org.projectnessie,nessie-apprunner-maven-plugin
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-hl7v2
com.github.twosigma.beakerx,beaker-kernel-base
org.eclipse.hawkbit,hawkbit-dmf-api
com.esri.hadoop,spatial-sdk-json
org.jmonkeyengine,jme3-desktop
org.netbeans.api,org-netbeans-modules-j2ee-metadata
com.hccake,ballcat-log-controller
org.nuxeo.ecm.platform,nuxeo-platform-relations-default-config
io.apiman,apiman-tools-server-all
org.springframework.cloud,spring-cloud-sleuth-brave
org.openimaj,nearest-neighbour
org.apache.cloudstack,cloud-mom-rabbitmq
org.apache.karaf.scheduler,org.apache.karaf.scheduler.core
org.wso2.carbon.mediation,org.wso2.carbon.sequences
org.apache.taglibs,taglibs-standard-impl
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-hl7v3
io.trino.cassandra,cassandra-driver
org.webjars.bower,pivottable
org.opensaml,opensaml-core
org.openhab.addons.bundles,org.openhab.binding.ftpupload
org.hyperic.hq.plugin,sqlquery-plugin
org.wildfly.swarm,spring
net.ripe.db,whois-db
org.apache.dubbo,dubbo-remoting-netty
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-sv-maxent
org.activiti,activiti-connector-model
org.codice.ddf.spatial,spatial-csw-connectedsource
com.github.bingoohuang,patchca
com.authlete,authlete-java-jaxrs
org.forgerock.openam,openam-auth-oath
org.pdfsam,pdfsam-split-by-size
org.apache.servicecomb,foundation-registry
org.openhab.binding,org.openhab.binding.ipx800
org.openjdk.jmc,flightrecorder.rules
org.apache.directory.server,apacheds-bootstrap-extract
com.googlecode.playn,playn-robovm
org.apache.maven.wagon,wagon-ssh
no.priv.garshol.duke,duke-mongodb
org.apache.cloudstack,cloud-plugin-hypervisor-kvm
com.github.mob41,broadlink-java-api
de.metas.purchasecandidate,de.metas.purchasecandidate.base
io.quarkus,quarkus-rest-client-deployment
org.springframework.security.kerberos,spring-security-kerberos-test
org.zalando,riptide-concurrent
org.cleartk,cleartk-ml-mallet
taglibs,datetime
com.codenvy.plugin,codenvy-plugin-wso2-git-provider
org.restcomm.protocols.ss7.m3ua,m3ua-impl
org.nuxeo.runtime,nuxeo-runtime-deploy
com.cxytiandi,kitty-distributed-id
org.wso2.carbon.mediation,org.wso2.carbon.mediation.library
org.apache.shardingsphere,shardingsphere-shadow-api
it.fabioformosa.quartz-manager,quartz-manager-starter-api
org.bytedeco,chilitags-platform
org.sakaiproject,sakai-postem-api
org.apache.lucene,lucene-backwards-codeces
io.vertx,vertx-service-discovery-bridge-docker-links
io.quarkus,quarkus-jdbc-mysql
com.asakusafw,asakusa-test-moderator
org.apache.camel,camel-websocket-jsr356
org.eclipse.vorto,hono
org.apache.camel.quarkus,camel-quarkus-spark-deployment
org.modeshape,modeshape-sequencer-ddl
com.slack.api,bolt
org.apache.camel,camel-avro-rpc-component
com.bea.sipservlet.tck,sigtest
org.joyqueue,joyqueue-web-springboot-starter
org.knowm.xchange,xchange-independentreserve
org.apache.sling,org.apache.sling.jcr.oak.server
com.creditease.dbus,dbus-stream-common
net.iharder,base64
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-da-perceptron
com.twelvemonkeys.common,common-io
org.dspace,oclc-harvester2
org.glassfish.corba,glassfish-corba-csiv2-idl
io.apiman,apiman-common-servlet
com.vision4j,completion
com.vip.logger,venus-log
org.jboss.logmanager,log4j2-jboss-logmanager
org.apache.tomee,tomee-common
org.quickperf,quick-perf-springboot2-sql-starter
io.quarkus,quarkus-reactive-messaging-http
org.asqatasun,asqatasun-analyser
org.testcontainers,testcontainers
org.glowroot,glowroot-agent-logger-plugin
org.wildfly.security,wildfly-elytron-sasl-plain
org.locationtech.geowave,geowave-format-4676
com.facebook.presto,presto-oracle
com.github.jankroken,commandline
org.apache.streampipes,streampipes-rest
teraData,tdgssconfig
org.springframework.boot,spring-boot-starter-data-solr
org.wso2.carbon.data,org.wso2.carbon.dataservices.fileupload.stub
com.github.danielflower.mavenplugins.testprojects.dependecymanagement,core-utils
com.mycollab,mycollab-web
com.stormpath.sdk,stormpath-servlet-plugin
org.aksw.sparqlify,sparqlify-cli
de.learnlib.testsupport,learnlib-learning-examples
org.jenkins-ci.plugins,fake-realm
org.functionaljava,functionaljava
org.openimaj.hadoop.tools,HadoopTwitterPreprocessingTool
net.wimpi,telnetd-x
org.apache.parquet,parquet-column
org.rnorth.duct-tape,duct-tape
com.ftdi,java-ftdi
br.com.caelum.vraptor,vraptor-action-cache
org.wicketTutorial,StringResourceModelExample
io.hyscale,builder-core
org.odpi.egeria,tex-view-server
org.onebusaway,onebusaway-quickstart-bootstrap
org.securegraph,securegraph-inmemory
org.apache.axis2,axis2-spring
net.hasor,hasor-tconsole
com.sun.hotspot.igv,SelectionCoordinator
org.unitils,unitils-orm
io.micronaut,micronaut-http
org.optaplanner,optaplanner-quarkus-jsonb-deployment
org.apache.servicecomb.tests,springmvc-tests-common
org.mule.runtime,mule-module-spring-config
org.apache.isis.core,isis-core-webapp
org.teiid.connectors,translator-olap
io.hetu.core,hetu-server
mu.nu.nullpo,nullpomino-core
ca.uhn.hapi.wso2,hapi
org.teavm,teavm-metaprogramming-api
org.janusgraph,janusgraph-driver
org.quartz-scheduler,quartz
org.apache.directory.shared,shared-ldap-schema-loader
com.creditease.moniter,com.creditease.uav.logging
org.mobicents.servlet.sip,sip-servlets-jruby
org.geonetwork-opensource.schemas,gn-schema-csw-record
com.dtstack.flink,sql.side.postgresql.core
com.azure.resourcemanager,azure-resourcemanager-search
com.alibaba.otter,canal.protocol
org.netbeans.modules,org-netbeans-modules-scala-project
org.graylog2.repackaged,uuid
org.oreon.core,oe-core
io.github.resilience4j,resilience4j-circuitbreaker
org.nesc.ec.bigdata,KafkaCenter-Base
org.flowable,flowable-crystalball
io.thorntail,monitor
org.restcomm,restcomm-connect.mgcp
org.mayocat.shop,mayocat-shop-marketplace-web
org.springframework,spring-expression
org.eclipse.equinox,org.eclipse.equinox.p2.metadata
org.apache.hop,hop-transform-constant
org.netbeans.modules,org-netbeans-modules-utilities
org.bouncycastle,bcprov-ext-jdk15on
com.github.scribejava,scribejava-core
org.wso2.carbon.extension.identity.authenticator.outbound.totp,org.wso2.carbon.extension.identity.authenticator.totp.connector
org.eclipse.hono,hono-service-device-registry-base
io.activej,examples-codegen
org.apache.logging.log4j,log4j-api
io.nuls.ledger-module,ledger
org.apache.shenyu,shenyu-plugin-divide
org.apache.commons,commons-numbers-rootfinder
org.apache.xmlgraphics,batik-extension
com.palmergames.bukkit.towny,Towny
org.apache.hop,hop-action-checkfilelocked
org.broadinstitute.gatk,gatk-queue-extensions-generator
io.fabric8,knative-server-mock
eu.europa.ec.joinup.sd-dss,dss-asic-common
org.apache.ignite,ignite-log4j2
com.graphicsfuzz,tester
io.quarkus,quarkus-container-image-jib-deployment
org.jetbrains.kotlin,kotlin-scripting-jsr223
org.gluu,oxcore-service
org.reficio,soap-common
org.tanaguru,tgol-security
org.wicketstuff,wicketstuff-security-wicomsec
com.github.warmuuh,milkman-rest
org.zalando,opentracing-spring-web-extension-autoconfigure
ddf.catalog.transformer,catalog-transformer-streaming-impl
org.cometd.java,cometd-java-client-http-okhttp
org.springframework.cloud,spring-cloud-cluster-hazelcast
org.esigate,esigate-core
org.codice.ddf.spatial,spatial-wfs-v2_0_0-connectedsource
org.glassfish.docs,installation-guide
cn.javaer.aliyun,aliyun-spring-boot-starter-oss
org.apache.qpid,qpid-qmf2-tools
javax.servlet.jsp.jstl,jstl-api
org.eclipse.jetty.websocket,javax-websocket-server-impl
org.unitils,unitils
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-token-nb-maxent
it.unibz.inf.ontop,ontop-system-sql
com.networknt,audit
org.apache.ambari,ambari-views
org.wicketstuff,wicketstuff-jwicket-tooltip-walterzorn
software.amazon.awssdk,servicecatalog
com.github.huangp,entityunit
io.github.resilience4j,resilience4j-micrometer
com.flexganttfx,view
com.vaadin,vaadin-sass-compiler
net.jarlehansen.android.gcm,gcm-client-utils
com.pig4cloud.plugin,captcha-spring-boot-starter
com.creditease.moniter,com.creditease.uav.console
com.linkedin.sensei,sensei-core
org.openhab.addons.bundles,org.openhab.binding.iaqualink
software.amazon.awssdk,codeartifact
com.aliyun,aliyun-java-sdk-cloudapi
org.jeasy,easy-batch-spring
software.amazon.awssdk,apigatewaymanagementapi
org.dcache,dcache-history
org.openhab.action,org.openhab.action.telegram
io.quarkus,quarkus-spring-web-deployment
org.apache.james,apache-james-mailbox-quota-search
de.tudarmstadt.ukp.inception.app,inception-api-dao
org.locationtech.geowave,geowave-core-index
org.openhab.core.bundles,org.openhab.core.model.thing.runtime
io.gravitee.am.management,gravitee-am-management-api-rest
io.grpc,grpc-testing-proto
org.dromara,myth-demo-dubbo-account-api
org.zstack,vip
com.amazonaws,aws-java-sdk-marketplacemeteringservice
nl.basjes.parse.httpdlog,httpdlog-pigloader
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.sfst-model-morph-de-morphisto-ca
org.mrgeo,mrgeo-services-raster
com.alibaba.cloud,spring-cloud-dubbo-sample-api
com.github.Hurence,opc-simple
org.apache.plc4x,plc4j-driver-knxnetip
org.apache.struts,struts2-tiles-plugin
io.helidon.microprofile.config,helidon-microprofile-config
org.tanaguru,tanaguru-resources
taglibs,standard
com.ibm.fhir,fhir-core
org.wso2.orbit.com.jayway.jsonpath,json-path
ddf.platform.solr,solr-schema
io.zipkin.java,zipkin-autoconfigure-collector-rabbitmq
com.vladmihalcea,db-util
net.openhft,chronicle-core
io.rest-assured,rest-assured
org.springframework.cloud.fn,twitter-common
me.qmx.jitescript,jitescript
com.querydsl,querydsl-codegen-utils
com.netflix.rxjava,rxjava-apache-http
com.microsoft.azure.resources.v2018_02_01,azure-mgmt-resources
com.rackspacecloud,blueflood-rollupTools
org.testcontainers,pulsar
org.apache.camel,camel-hazelcast
org.wso2.carbon.devicemgt,org.wso2.carbon.device.mgt.extensions
org.flowable,flowable-cmmn-spring-configurator
com.alibaba,dubbo-rpc-api
org.openmpi,mpi
org.openhab.core.bundles,org.openhab.core.io.transport.modbus
org.restlet.dev,org.restlet.ext.jaxrs
net.arnx,wmf2svg
ddf.catalog.transformer,service-atom-transformer
org.unix4j,unix4j-base
io.cdap.common,common-cli
org.testingisdocumenting.webtau,webtau-junit-like-examples-common
org.wikidata.query.rdf,testTools
org.apache.ratis,ratis-proto-shaded
org.eclipse.hawkbit,hawkbit-boot-starter-mgmt-ui
org.hibernate.tool,hibernate-tools-ant
io.jenkins.blueocean,blueocean-dashboard
com.github.docker-java,docker-java-transport-httpclient5
org.eclipse.vorto,model-runtime
io.apiman,apiman-tools-ddl
org.minbox.framework,api-boot-starter-message-pipe-client
org.apache.servicemix.bundles,org.apache.servicemix.bundles.spring-context
org.glassfish.main.cluster,cluster-cli
com.facebook.airlift,trace-token
org.springframework.cloud.fn,aws-s3-common
org.apache.james,apache-james-mailbox-cassandra
com.j256.ormlite,ormlite-core
org.talend.esb.examples,camel-jmx-features
org.pentaho.di.plugins,lucid-db-streaming-loader-plugin-core
org.locationtech.geowave,geowave-adapter-auth
com.picocontainer.web,picocontainer-web-webwork
org.jetlinks.community,mqtt-component
eu.stratosphere,stratosphere-java
org.apache.shardingsphere,shardingsphere-sharding-distsql-parser
io.thorntail,spring
org.apache.skywalking,telemetry-api
io.thorntail,jaeger
co.elastic.apm,apm-quartz-job-plugin
org.apache.nifi,nifi-websocket-services-api
org.teiid.connectors,translator-salesforce-41
io.dekorate,jib-annotations
com.xqbase,etcd4j
com.graphicsfuzz,checkstyle-config
org.keycloak,keycloak-saml-jetty92-adapter
io.xream.x7,x7-lock
de.l3s.boilerpipe,boilerpipe
com.googlecode.jaxb-namespaceprefixmapper-interfaces,JAXBNamespacePrefixMapper
org.apache.nifi,nifi-cybersecurity-processors
org.eclipse.platform,org.eclipse.equinox.app
moe.tristan,easyfxml-sample-form-user
com.microsoft.msr.malmo,MalmoJavaJar
com.sun.hotspot.igv,BatikSVGProxy
io.dropwizard,dropwizard-lifecycle
org.apache.camel,camel-sjms
org.apache.hop,hop-transforms-monetdbbulkloader
org.dcache,gplazma2-fermi
dev.jorel,commandapi-preprocessor
