dependency,count
fish.payara.server.internal.payara-appserver-modules:jmx-monitoring,1
org.glassfish.external:opendmk_jmxremote_optional_jar,2
MGRS:MGRS,1
com.datumbox:datumbox-framework-core,1
org.pentaho.reporting.designer:datasource-editor-xpath,1
org.jboss.elemento:elemento-core,1
eu.europa.ec.joinup.sd-dss:dss-validation-rest-client,1
tech.tablesaw:tablesaw-excel,1
org.apache.knox:gateway-service-knoxtoken,1
net.sourceforge.cardme:cardme,1
com.didispace:scca-persistence-db,1
com.ibm.fhir:fhir-client,1
gov.nsa.datawave:datawave-index-stats,1
com.jstarcraft:jstarcraft-core-common,1
kg.apc:cmdrunner,1
org.flowable:flowable-batch-service,1
org.flowable:flowable-cmmn-engine,1
com.github.qiujiayu:autoload-cache-manager-redis,1
org.wildfly.openssl:wildfly-openssl-linux-s390x,1
com.bethecoder:ascii-table,1
org.apache.plc4x.plugins:plc4x-code-generation-protocol-base,1
org.kaazing:gateway.service.http.balancer,1
com.yahoo.vespa:config,1
de.tudarmstadt.ukp.clarin.webanno:webanno-ui-monitoring,1
com.cloudera.labs.envelope:envelope-kafka,1
org.metawidget.modules:metawidget-beanvalidation,1
org.apache.shenyu:shenyu-client-grpc,1
org.opennms.features.ticketing:opennms-integration-otrs-common,1
com.intuit.karate:karate-core,1
com.pinterest.singer:singer-commons,1
com.tools.qaa:selenium-supplier-client,1
org.mule.runtime:mule-connectivity-api,1
org.nutz:nutz-plugins-mongodb,1
org.xwiki.platform:xwiki-platform-crypto-store-api,1
org.xwiki.platform:xwiki-platform-rendering-async-api,1
commons-httpclient:commons-httpclient,138
com.beust:jcommander,100
org.fenixedu:bennu-struts,1
hu.blackbelt.bundles.restlet:org.restlet,1
org.apache.camel.quarkus:camel-quarkus-freemarker,1
org.apache.camel.quarkus:camel-quarkus-kotlin-deployment,1
org.apache.camel.quarkus:camel-quarkus-pubnub-deployment,1
org.apache.storm:storm-kafka,6
org.apache.maven:maven-compat,64
org.apache.camel:camel-smpp,1
org.apache.camel:camel-swagger-rest-dsl-generator,1
org.apache.camel:camel-vertx-websocket,1
com.google.cloud.bigtable:bigtable-hbase-2.x-shaded,3
org.eclipse.collections:eclipse-collections,20
io.micrometer:micrometer-registry-prometheus,36
org.apache.wink:wink-server,1
org.apache.commons:commons-configuration2,44
net.hydromatic:tpcds,2
org.wicketstuff:wicketstuff-datastore-redis,1
com.graphql-java-kickstart:graphiql-spring-boot-starter,3
org.joda:joda-collect,1
org.logback-extensions:logback-ext-spring,4
org.aksw.sparqlify:obda-api-core,1
io.github.openfeign:feign-spring4,1
io.dropwizard.metrics:metrics-annotation,11
org.picocontainer:picocontainer,11
org.apache.nifi.registry:nifi-registry-revision-entity-service,1
org.cache2k:cache2k-core,4
org.mobicents.servlet.sip.containers:sip-servlets-tomcat-7,2
org.graalvm.tools:profiler,2
net.runelite.jocl:jocl,1
org.clojure:data.json,2
org.apache.maven.shared:maven-common-artifact-filters,8
com.networknt.example:service,1
gg.jte:jte-kotlin,1
org.keycloak:keycloak-js-adapter,2
org.openpnp:opencv,6
net.glowstone:linkstone-runtime,1
com.github.bbottema:java-socks-proxy-server,1
io.helidon.archetypes:helidon-quickstart-mp,1
com.blazebit:blaze-persistence-testsuite-base-datanucleus,1
org.esa.snap:ceres-core,1
org.odpi.egeria:digital-architecture-server,1
com.google.code.simple-spring-memcached:xmemcached-provider,2
io.apiman:apiman-gateway-api-rest-impl,1
io.vertx:vertx-web-sstore-cookie,2
hydrograph:hydrograph.engine.spark,1
org.glassfish.jaxb:jaxb-jxc,6
org.jboss.narayana.rts:restat-integration,2
org.geotools:gt-process-raster,3
picocontainer:picocontainer,1
org.openhab.binding:org.openhab.binding.daikin,1
org.openhab.binding:org.openhab.binding.knx,1
org.apache.chemistry.opencmis:chemistry-opencmis-server-bindings,4
org.matsim.contrib:multimodal,1
com.vaadin:flow-push,1
edu.jhu.hlt:annotated-nyt,1
org.dkpro.core:dkpro-core-io-cermine-gpl,1
org.dkpro.core:dkpro-core-io-penntree-asl,1
org.dkpro.core:dkpro-core-posfilter-asl,1
org.dcm4che.tool:dcm4che-tool-findscu,1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jakarta-regexp,1
de.metas.shipper.gateway:de.metas.shipper.gateway.spi,1
org.jboss.spec.javax.xml.bind:jboss-jaxb-api_2.2_spec,2
org.zanata:zanata-adapter-xliff,1
com.manydesigns:portofino-db2,1
org.opendaylight.controller:cds-access-api,1
org.kurento:kurento-commons,1
com.amazonaws:aws-java-sdk-clouddirectory,2
com.amazonaws:aws-java-sdk-lexmodelbuilding,2
org.pitest:pitest-entry,2
org.apache.deltaspike.test:deltaspike-cdictrl-tck,1
eartest:jar-sample-two,1
org.apache.maven.plugins.compiler.it:lib,1
org.apache.maven.wagon:wagon-webdav-jackrabbit,1
org.jolie-lang:jolie-java,1
org.projectnessie:nessie-versioned-memory,1
org.openjdk.jcstress:jcstress-tests-chapter-0d,1
com.github.mmazi:rescu,1
org.knowm.xchange:xchange-coindirect,1
jboss:jboss-common-logging-spi,1
jcifs:jcifs,7
org.openimaj:core-feature,1
org.glassfish.jersey.containers.glassfish:jersey-gf-ejb,2
org.apache.jackrabbit:oak-query-spi,1
org.apache.cloudstack:cloud-plugin-integrations-prometheus-exporter,1
com.giffing.bucket4j.spring.boot.starter:bucket4j-spring-boot-starter,2
org.jsmart:zerocode-tdd,2
org.eobjects.datacleaner:DataCleaner-machine-learning,1
org.sonatype.goodies:package-url-java,2
org.webjars.npm:entities,1
software.amazon.lambda:powertools-logging,1
io.airlift:dbpool,3
es.gob.afirma:afirma-crypto-core-xml,1
io.gravitee.am.plugins.handlers:gravitee-am-plugins-handlers-policy,1
javadbf:javadbf,4
ru.vyarus:generics-resolver,2
com.cetsoft:imcache-redis,1
org.apache.hadoop:hadoop-common-test,2
de.gsi.acc:chartfx-acc,1
io.jooby:jooby-spring,1
com.yahoo.vespa.jdisc_core:cert-oa-path,1
io.gatling:gatling-core,1
org.nuxeo.ecm.platform:nuxeo-thumbnail,1
org.nuxeo.runtime:nuxeo-runtime-management,1
org.opensaml:openws,3
org.kie.kogito:kogito-addons-springboot-monitoring-prometheus,1
de.siegmar:logback-gelf,1
org.glassfish.annotations:logging-annotation-processor,3
org.jcuda:jcusolver-natives,1
com.stratio.decision:commons,1
com.github.shalousun:common-util,2
org.hotswapagent:hotswap-agent-mojarra-plugin,1
org.carlspring.strongbox:strongbox-storage-raw-layout-provider,1
io.quarkus:quarkus-mutiny-deployment,1
io.quarkus:quarkus-resteasy-qute-deployment,1
io.quarkus:quarkus-spring-data-jpa-deployment,1
io.quarkus:quarkus-test-derby,1
org.wso2.carbon.identity.user.ws:org.wso2.carbon.um.ws.api,1
com.tunnelvisionlabs:runtime-testsuite,1
com.picocontainer.web:picocontainer-web-jsf,1
org.radargun:plugin-infinispan71,1
org.radargun:plugin-process,1
com.twelvemonkeys.imageio:imageio-iff,2
org.biojava:biojava,1
com.twitter.elephantbird:elephant-bird-hadoop-compat,2
o2oa:x_mind_core_entity,1
org.apache.zeppelin:spark-interpreter,1
de.tudarmstadt.ukp.clarin.webanno:webanno-api-formats,1
org.asqatasun:asqatasun-rules-rgaa4.0,1
org.zalando:opentracing-spring-webflux-extension,1
streamflow:streamflow-model,1
com.megaease.easeagent:report,1
org.mobicents.servlet.sip.containers:sip-servlets-as8,1
org.eclipse.krazo:krazo-core,2
org.apache.maven.its.mng3843:parent-dep-b,1
org.arakhne.afc.bootique:bootique-printconfig,1
org.mengyun.ha:tcc-transaction-ha-spring,1
org.sonatype.nexus.plugins:nexus-script-plugin,1
com.microsoft.azure.policy.v2016_12_01:azure-mgmt-policy,1
org.exoplatform.platform:platform-component-organization,1
org.apache.sling:org.apache.sling.testing.resourceresolver-mock,1
org.openhab.addons.bundles:org.openhab.binding.homematic,1
org.openhab.addons.bundles:org.openhab.binding.http,1
org.openhab.addons.bundles:org.openhab.binding.hue,1
org.openhab.addons.bundles:org.openhab.binding.meteostick,1
org.openhab.addons.bundles:org.openhab.binding.onkyo,1
com.hurence.logisland:logisland-api,1
org.jvnet.hudson.main:maven3-snapshots,1
eu.amidst:latent-variable-models,1
org.jboss.arquillian.extension:arquillian-jacoco,2
com.simplemall.micro.serv.common:common-module,1
in.jlibs:jlibs-xml,1
org.talend.esb.examples.ebook:ebook-connectionfactory,1
org.cornutum.tcases:tcases-moco,1
com.sika.code.core:common,1
org.openx.data:json-serde,1
org.slf4j:integration,1
org.forgerock.openam:openam-auth-anonymous,1
org.jboss.as:jboss-as-jdr,1
org.richfaces.framework:richfaces-impl,1
com.asakusafw:asakusa-windgate-core,1
org.jetlinks.community:rule-engine-manager,1
com.yammer.metrics:metrics-annotation,2
org.opennms.core:org.opennms.core.web,1
org.opennms.features.distributed:coordination-api,1
org.opennms.features.telemetry.protocols.bmp:org.opennms.features.telemetry.protocols.bmp.stats,1
org.apache.syncope.ext.scimv2:syncope-ext-scimv2-rest-cxf,1
org.flowable:flowable-ui-modeler-logic,2
org.wicketstuff:wicket-facebook,1
io.gravitee.gateway:gravitee-gateway-platform,1
com.gazbert.bxbot:bxbot-strategies,1
com.github.vincentk:joptimizer,1
io.jaegertracing:jaeger-micrometer,1
fish.payara.server.internal.deployment:deployment-javaee-core,1
fish.payara.server.internal.jms:jms-core,1
fish.payara.server.internal.packager:tiger-types,1
fish.payara.server.internal.payara-modules:asadmin-recorder,1
com.pig4cloud.nacos:nacos-istio,1
org.apache.servicecomb.archetypes:business-service-pojo-archetype,1
org.incode.ecp.iso20022:incode-ecp-iso20022-pain,1
org.exist-db:exist-file,1
eu.europa.ec.joinup.sd-dss:dss-detailed-report-jaxb,1
eu.europa.ec.joinup.sd-dss:dss-tsl-validation,1
org.apache.knox:gateway-provider-jersey,1
org.springframework.integration:spring-integration-aws,1
org.geysermc.floodgate:common,1
net.liftweb:lift-mapper,1
slash.navigation:brouter,1
org.apache.hop:hop-databases-oraclerdb,1
org.apache.hop:hop-transform-randomvalue,1
com.ftpix.homedash.plugins:spotify,1
org.graphfoundation.ongdb:ongdb-configuration,1
org.graphfoundation.ongdb:ongdb-import-tool,1
org.graphfoundation.ongdb:ongdb-lucene-upgrade,1
org.gridkit.jvmtool:sjk-agent,1
io.cloudevents:cloudevents-protobuf,1
mldht.core:libmldht,1
org.gridgain:gridgain-visor,1
org.apache.hyracks:hyracks-hdfs,1
com.azure:azure-messaging-eventhubs-checkpointstore-blob,1
ddf.admin:admin-configuration-configupdater,1
org.apache.shenyu:shenyu-spring-boot-starter-plugin-global,1
io.syndesis.server:server-builder-image-generator,1
org.apache.syncope.client.idm:syncope-client-idm-lib,1
solid.humank:coffee-application,1
org.apache.activemq.examples.federation:federated-queue,1
com.google.mug:mug,1
org.xwiki.platform:xwiki-platform-localization-source-jar,1
org.xwiki.platform:xwiki-platform-notifications-preferences-default,1
com.jcraft:jsch,101
io.smartcat:cassandra-migration-tool,1
com.eclipsesource.jaxrs:provider-multipart,1
org.apache.httpcomponents.client5:httpclient5-cache,2
org.joyqueue:joyqueue-data-repository-api,1
com.vaadin:vaadin-text-field-flow,1
io.vertx:vertx-web-client,27
org.testcontainers:testcontainers,111
org.apache.camel.quarkus:camel-quarkus-beanstalk,1
org.apache.camel.quarkus:camel-quarkus-mustache,1
org.netbeans.api:org-openide-awt,18
org.apache.camel:camel-atmos,1
org.apache.camel:camel-pdf,1
org.apache.camel:camel-xj,1
io.netty:netty-transport-native-epoll,56
it.geosolutions.imageio-ext:imageio-ext-gdalgeotiff,1
org.locationtech.geowave:geowave-cli-hbase-embed,1
com.tinkerpop.gremlin:gremlin-test,1
me.minebuilders:clearlag-core,1
org.apache.hadoop.thirdparty:hadoop-shaded-guava,1
com.github.fracpete:jfilechooser-bookmarks,1
org.eclipse.lemminx:org.eclipse.lemminx,1
biz.aQute:bndlib,5
net.openhft:koloboke-api-jdk6-7,2
org.springframework.security:spring-security-crypto,12
org.geonetwork-opensource:gn-events,1
org.geotools:gt-wfs-ng,4
org.zapodot:embedded-ldap-junit,9
ai.labs:coreutilities,1
io.github.lognet:grpc-spring-boot-starter,5
org.drools:drools-templates,3
com.idealista:tlsh,1
org.apache.nifi:nifi-livy-controller-service,1
org.apache.nifi:nifi-record,1
org.apache.nifi:nifi-repository-models,1
org.apache.nifi:nifi-service-utils,1
org.restcomm:restcomm-connect.mrb.api,1
org.eclipse.persistence:org.eclipse.persistence.core,9
commons-jelly:commons-jelly-tags-fmt,2
org.kohsuke.stapler:stapler-adjunct-timeline,1
com.vmware:vijava,1
io.vertx:vertx-rx-java,4
org.wicketTutorial:ModelChainingExample,1
org.wicketTutorial:TagTesterExample,1
com.networknt:metrics,4
com.networknt:prometheus,1
io.enmasse:discovery-lib,1
io.fabric8:openshift-client,11
org.sonarsource.sonarqube:sonar-testing-harness,11
org.keycloak.testsuite:integration-arquillian-servers-app-server-undertow,1
org.keycloak:keycloak-spring-boot-2-adapter,1
org.eclipse.emf:org.eclipse.emf.mwe.core,1
org.eclipse.vorto:org.eclipse.vorto.editor.mapping.ide,1
io.helidon.jersey:helidon-jersey-connector,2
ca.uhn.hapi.fhir:hapi-fhir-client,2
co.elastic.apm:apm-agent-plugin-sdk,1
com.ibm.db2.jcc:db2jcc,4
com.hazelcast.jet.examples:hazelcast-jet-examples-hello-world,1
com.hubspot:BaragonAgentService,1
org.odpi.egeria:organization-integrator-spring,1
org.primesoft.asyncworldedit:AsyncWorldEdit-TitleManager,1
io.apiman:apiman-gateway-engine-hazelcast,1
org.teiid.connectors:translator-odata,1
org.webjars.bower:cytoscape-dagre,1
org.minbox.framework:api-boot-starter-swagger,1
com.digitalpebble.behemoth:behemoth-core,1
org.jboss.security:jbossxacml,1
it.geosolutions.jaiext.lookup:jt-lookup,1
org.jdesktop:appframework,4
com.viaversion:viaversion,3
ar.com.hjg:pngj,5
java3d:vecmath,5
org.geoserver.community:gs-ogcapi-maps,1
org.geoserver.community:gs-s3-geotiff,1
org.locationtech.geogig:geogig-web-api,2
org.openhab.action:org.openhab.action.pebble,1
org.openhab.binding:org.openhab.binding.satel,1
org.openhab.binding:org.openhab.binding.sonos,1
org.openhab.persistence:org.openhab.persistence.sitewhere,1
org.jdbi:jdbi3-gson2,1
org.opencb.opencga:opencga-core,1
software.amazon.awssdk:appconfig,1
software.amazon.awssdk:docdb,1
software.amazon.awssdk:iotevents,1
org.apache.dubbo:dubbo-filter-cache,2
org.apache.dubbo:dubbo-monitor-api,2
org.apache.dubbo:dubbo-remoting-p2p,1
io.fabric8.pipeline:kubernetes-pipeline-arquillian-steps,1
com.github.haifengl:smile-nlp,2
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-chunker-en-default,1
org.linguafranca.pwdb:KeePassJava2-jaxb,1
org.apache.cxf:cxf-rt-rs-security-sso-oidc,2
org.dcm4che:dcm4che-dict,1
org.dcache:gplazma2-multimap,1
de.metas.vertical.pharma:metasfresh-pharma.msv3.server-peer-metasfresh,1
org.mineacademy.plugin:Multiverse-Core,1
org.jboss.com.sun.httpserver:httpserver,1
org.eclipse:org.eclipse.lemminx,1
org.apache.xmlgraphics:batik-constants,6
com.netflix.exhibitor:exhibitor-core,1
net.postgis:postgis-jdbc,5
org.glassfish.web:jstl-impl,11
org.springframework.osgi:org.springframework.osgi.core,2
net.gplatform:Sdk4J,1
com.flexganttfx:core,1
com.alibaba.nacos:nacos-console,1
org.commonmark:commonmark-ext-image-attributes,1
org.apache.hive:hive-kryo-registrator,1
org.apache.hive:hive-shims,5
org.hyperic.hq:hq-server,1
org.openimaj:sioc,1
br.com.autonomiccs:apache-cloudstack-java-client,1
org.apache.cloudstack:cloud-plugin-planner-implicit-dedication,1
com.github.fangjinuo.sqlhelper:sqlhelper-common,1
org.apache.skywalking:library-module,1
org.webjars.bower:datatables.net-bs,1
org.assertj:assertj-joda-time,2
ch.jalu:configme,1
com.netflix.servo:servo-graphite,1
jacoco:child1,1
org.springframework.boot:spring-boot-maven-plugin,3
org.jitsi:jain-sip-ri-ossonly,1
org.pacesys:openstack4j,1
com.sap:sapdbc,3
org.sakaiproject.taggable:sakai-taggable-impl,1
org.sakaiproject:sakai-podcasts-api,1
com.paypal.selion:SeLion-Grid,1
com.github.cverges.expect4j:expect4j,1
com.yahoo.vespa.jdisc_core:cert-j-priv,1
com.yahoo.vespa:configdefinitions,2
io.activej:activej-boot,1
org.nuxeo.ecm.platform:nuxeo-platform-content-template-manager,1
org.nuxeo.ecm.platform:nuxeo-platform-io-api,1
org.kie.kogito:kogito-quarkus-common-deployment,1
org.kie.kogito:monitoring-elastic-quarkus-addon,1
org.webjars.bowergithub.xbsoftware:enjoyhint,1
org.glassfish.main.persistence.cmp:cmp-utility,2
org.javaboy:vhr-model,1
io.quarkus:quarkus-devtools-registry-client,1
io.quarkus:quarkus-funqy-http,1
io.quarkus:quarkus-test-maven,1
org.wso2.securevault:org.wso2.securevault,4
io.opentracing.contrib:opentracing-spring-cloud-jdbc-starter,1
io.opentracing.contrib:opentracing-spring-cloud-reactor-starter,1
org.apache.parquet:parquet-thrift,1
org.camunda.bpm.wildfly:camunda-wildfly-subsystem,1
eu.monniot.redis:embedded-redis,1
com.oracle.oci.sdk:oci-java-sdk-databasemigration,1
de.tudarmstadt.ukp.clarin.webanno:webanno-io-conll,1
com.blazegraph:bigdata-blueprints,1
site.ycsb:orientdb-binding,1
org.languagetool:language-ga,1
io.zipkin.zipkin2:zipkin-collector-scribe,1
org.asqatasun:asqatasun-nomenclatureloader,1
org.wildfly.swarm:undertow,1
org.jeecgframework.boot:jeecg-system-cloud-api,1
sun.plugin:plugin,1
org.mobicents.arquillian.container:mss-arquillian-utilities-extension,1
com.ctrip.framework.fx:ucs-client,1
org.sejda:sejda-core,2
io.takari.bpm:bpm-engine-api,1
org.apache.tomee:openejb-core-eclipselink,1
org.superbiz:business-model,1
org.apache.maven.its.mng4003:b,1
org.sonatype.plexus:plexus-jetty6,1
org.modeshape:modeshape-sequencer-odf,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-qmgt-rs,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-query-scu,1
javax.servlet:javax.servlet,1
com.azure.resourcemanager:azure-resourcemanager-monitor,1
com.azure.spring:azure-spring-cloud-starter-cache,1
com.microsoft.azure.appservice.v2018_02_01:azure-mgmt-appservice,1
com.elmakers.mine.bukkit:MagicAPI,2
org.apache.aries.application:org.apache.aries.application.utils,1
org.apache.karaf.examples:karaf-soap-example-blueprint,1
org.apache.karaf.jaas:org.apache.karaf.jaas.jasypt,1
io.lumify:lumify-gpw-audio-ogg-encoder,1
io.lumify:lumify-gpw-video-webm-encoder,1
eu.xeli:jpigpio_2.12,1
org.openhab.addons.bundles:org.openhab.binding.dsmr,1
org.openhab.addons.bundles:org.openhab.binding.exec,1
org.openhab.addons.bundles:org.openhab.binding.mqtt.homie,1
org.openhab.addons.bundles:org.openhab.binding.nuki,1
org.openhab.addons.bundles:org.openhab.binding.somfymylink,1
ddf.catalog.plugin:catalog-plugin-metacardbackup-filestorage,1
ddf.catalog.plugin:catalog-plugin-metacardbackup-s3storage,1
ddf.catalog.solr:catalog-solr-commands,1
ddf.platform.error:platform-error-page-injector,1
ddf.platform:platform-logging,1
org.codice.ddf.metrics:metrics-servlet-filter,1
org.apache.hudi:hudi-cli,1
com.alibaba.jstorm:jstorm-core,1
org.kohsuke:graph-layouter,1
ro.pippo:pippo-session,1
org.apache.stratos:org.apache.stratos.cli,1
org.jboss.aerogear:aerogear-crypto,1
com.nextdoor.bender:bender-shaded,1
org.apache.shenyu:shenyu-plugin-sentinel,1
edu.kit.ipd.jplag:chars,1
edu.kit.ipd.jplag:scheme,1
org.talend.esb.examples:cxf-jmx-common,1
org.talend.esb.examples:sam-example-service,1
com.codenvy.plugin:codenvy-plugin-microsoft-vsts-ext-client,1
org.apache.ignite:ignite-web,1
org.gephi:appearance-plugin-ui,1
org.netbeans.api:org-netbeans-swing-tabcontrol,1
org.camunda.bpm.extension:camunda-bpm-process-test-coverage,1
org.imintel:mbtiles4j,1
org.forgerock.openam:openam-common-auth-ui,1
org.rhq:rhq-enterprise-server,1
io.syndesis.server:server-logging-jsondb,1
org.opennms.features:org.opennms.features.timeseries,1
org.apache.syncope.client.idrepo:syncope-client-idrepo-enduser,1
org.apereo.cas:cas-server-core-services,1
org.infinitest.intellij:intellij-idea,1
org.andromda.thirdparty.jmi:jmi,1
org.smali:baksmali,1
org.neo4j:neo4j-cypher-runtime-util,1
org.apache.servicecomb:metrics-prometheus,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-rest-common-util,1
me.desair.tus:tus-java-server,1
com.github.hairless:plink-sql-core,1
org.eclipse.jgit:org.eclipse.jgit.junit.ssh,2
com.ibm.fhir:fhir-audit,1
opensymphony:pell-multipart,1
org.springframework.cloud:spring-cloud-cluster-zookeeper,1
