groupId,artifactId,mcrTags
com.netflix.rxjava,rxjava-scala,"reactive,scala"
io.quarkus,quarkus-vertx-graphql-deployment,"deployment,vertx,io,graphql"
org.sonarsource.sonarlint.core,sonarlint-plugin-api,"plugin,sonar,api"
org.flowable,flowable-eventsubscription-service,service
com.nhl.link.rest,link-rest,rest
org.apache.commons,commons-jcs-jcache,"apache,commons"
com.gwtplatform,gwtp-processors,processor
net.sourceforge.pmd,pmd-test,testing
org.apache.hadoop,hadoop-yarn-services-api,"yarn,service,hadoop,apache,api"
io.restx,restx-apidocs-doclet,"doc,io"
io.projectreactor.netty,reactor-netty-http,"network,socket,netty,io,http"
com.facebook.presto,presto-main,"bigdata,query,hadoop,facebook"
com.github.housepower,examples,"github,example"
org.dashbuilder,dashbuilder-dataset-editor,"editor,dataset"
com.github.siom79.japicmp,japicmp-ant-task,"github,ant"
org.sakaiproject.common,sakai-common-api,api
org.datavec,datavec-geo,geo
org.nuxeo.ecm.platform,nuxeo-importer-stream,"streaming,import,platform"
com.baomidou,mybatis-plus-core,persistence
org.wso2.carbon.mediation,org.wso2.carbon.endpoint.stub,stub
com.vision4j,face-detection,analyzer
io.quarkus,quarkus-picocli-deployment,"deployment,io"
org.sakaiproject.edu-services.gradebook,gradebook-service-impl,service
ddf.security.interceptor,security-interceptor-guest-wrapper,security
com.amazonaws,aws-java-sdk-iotsecuretunneling,"aws,amazon,sdk"
org.immutables,gson,json
org.zalando,opentracing-flowid-starter,"tracing,starter"
org.springframework.cloud,spring-cloud-starter-kubernetes-client-config,"kubernetes,spring,config,cloud,client,starter"
org.wildfly.swarm,messaging-modules,"module,messaging"
org.languagetool,language-tl,language
org.wso2.carbon.business-process,org.wso2.carbon.humantask.stub,"business,process,stub"
com.github.stefanbirkner,system-rules,"github,system,rules"
org.geotools.ogc,net.opengis.wmts,geo
org.openhab.binding,org.openhab.binding.autelis,"plugin,binding,eclipse"
com.sun.grizzly,grizzly-webserver,webserver
org.optaplanner,optaplanner-examples,example
org.languagetool,language-ta,language
org.nuxeo.utils,nuxeo-target-platforms-jaxrs,"rest,platform,jaxrs"
org.apache.activemq,activemq-osgi,"jms,queue,apache,osgi"
org.apache.sling,org.apache.sling.testing.clients,"testing,apache,client"
org.apache.camel.quarkus,camel-quarkus-google-functions,"google,apache,camel"
com.influxdb,influxdb-client-java,"influxdb,client,metrics"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-sl-jos,model
org.eclipse.hono,hono-service-command-router-base,"eclipse,service,routing"
org.webjars.npm,dgrid,"web,assets"
com.oracle.coherence.ce,coherence-http-netty,"network,socket,netty,http"
io.micrometer,micrometer-registry-jmx,"registry,jmx,io"
io.syndesis.connector,connector-log,"logging,connector,io"
io.javaslang,javaslang,"io,functional"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-parser-en-conll2009,"model,parser"
org.apache.camel,camel-jackson-starter,"apache,starter,camel"
com.alibaba.otter,canal.client,client
org.glassfish.tyrus,tyrus-container-grizzly-client,"container,client"
org.geotools.schemas,cgiutilities-1.0,"geo,schema"
co.elastic.logging,log4j2-ecs-layout,"logging,elastic"
io.sarl.maven,sarl-maven-plugin,"plugin,build,build-system,maven,io"
org.apache.cayenne,cayenne-crypto,"cryptography,apache"
org.apache.felix,org.apache.felix.webconsole,"apache,osgi"
org.apache.sshd,sshd-openpgp,apache
org.eclipse.leshan,leshan-server-core,"server,eclipse"
org.fusesource.joram-jms-tests,joram-jms-tests,"jms,queue,testing"
com.carrotsearch.randomizedtesting,junit4-maven-plugin,"plugin,junit,build,build-system,testing,maven"
com.amazonaws,aws-java-sdk-imagebuilder,"aws,amazon,sdk"
org.ssssssss,magic-script,scripting
ddf.platform.solr,solr-appender,"platform,solr,search"
io.fabric8,fabric8-maven-plugin-generator-java-exec,"plugin,generator,build,build-system,maven,io"
org.lionsoul,jcseg-analyzer,analyzer
org.apache.camel,camel-core-catalog,"apache,camel"
com.sun.jersey.jersey-test-framework,jersey-test-framework-grizzly2,"framework,testing,webservice"
com.networknt,spring-servlet,"spring,servlet"
org.glassfish.main.security,security,security
net.sf.jsignature.io-tools,easystream,"tools,io"
org.eclipse.persistence,org.eclipse.persistence.extension,"persistence,eclipse,extension"
ddf.security.handler,security-handler-oauth,"security,authentication,oauth"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-pt-perceptron,model
org.apache.ant,ant-launcher,"ant,apache,launcher"
org.openhab.binding,org.openhab.binding.souliss,"plugin,binding,eclipse"
org.apache.cayenne,cayenne-protostuff,apache
org.geoserver.community.backuprestore,gs-backup-restore-web,"geo,web"
org.apache.james,james-server-task-api,"server,apache,mail,api"
org.webjars,jquery.sparkline,"web,jquery,assets"
org.jboss.spec.javax.servlet.jstl,jboss-jstl-api_1.2_spec,"servlet,jboss,api"
io.cdap.cdap,cdap-unit-test-spark2_2.11,"testing,spark,io"
org.apache.nifi,nifi-provenance-repository-nar,"repository,apache"
com.nativelibs4java,libcl,"computing,parallel,opencl"
com.sun.xml.bind.external,rngom,"binding,xml"
io.etcd,jetcd-extensions,"etcd,config,io,extension"
io.loli.storage,aliyun-oss,"storage,io"
io.smallrye.reactive,smallrye-reactive-messaging-kafka-api,"streaming,messaging,reactive,kafka,io,api"
org.dkpro.core,dkpro-core-io-tika-asl,io
org.apache.activemq,apollo-leveldb,"jms,queue,apache,leveldb"
org.apache.camel.quarkus,camel-quarkus-ref,"apache,camel"
com.sun,tools,tools
org.glassfish.main.ha,ha-shoal-cache-store,cache
org.jboss.resteasy,resteasy-atom-provider,"provider,jboss"
io.swagger.parser.v3,swagger-parser-v2-converter,"parser,io,swagger,api"
com.zaxxer,HikariCP-java6,"jdbc,pool"
org.hotswapagent,hotswap-agent-hibernate-plugin,"plugin,persistence,agent,hibernate"
org.apache.tika,tika-parser-text-module,"module,parser,text,apache"
org.wso2.carbon.analytics-common,org.wso2.carbon.event.output.adapter.email,"event,mail,analytics"
com.epam.jdi,jdi-http,http
org.openhab.addons.bundles,org.openhab.binding.globalcache,"binding,bundle"
org.projectnessie.cel,cel-tools,tools
com.github.lucene-gosen,lucene-gosen,"lucene,github,index"
org.apache.parquet,parquet,"apache,serialization,parquet,column"
org.apache.brooklyn,brooklyn-camp,apache
org.opennms,opennms-detectorclient-rpc,rpc
org.sakaiproject.signup,signup-api,api
com.thinkbiganalytics.kylo,kylo-commons-spark-shell-api,"shell,spark,api"
com.gwtplatform,gwtp-dispatch-rpc-shared,rpc
org.openrdf.sesame,sesame-query,query
org.jclouds.api,sts,"cloud,api"
io.cdap.cdap,cdap-security,"io,security"
org.xwiki.platform,xwiki-platform-diff-xml,"diff,xml,platform"
org.apache.tomee,tomee-server-composer,"server,apache"
org.antlr,antlr4-annotations,"compiler,parser,annotations"
io.trino.tpch,tpch,io
io.github.resilience4j,resilience4j-bulkhead,"github,io"
org.powermock,powermock-api-support,"mock,api,support"
io.cucumber,cucumber-picocontainer,"io,container"
io.gatling,gatling-recorder,"io,recorder"
org.opencastproject,opencast-elasticsearch-impl,"elasticsearch,elastic,search"
org.osgi.enroute.examples.microservice,rest-service,"rest,service,example,microservices,osgi"
com.jgoodies,validation,validation
org.geoserver.community,gs-flatgeobuf,geo
org.apache.tika,tika-parser-crypto-module,"module,cryptography,parser,apache"
software.amazon.awssdk,costandusagereport,"aws,amazon"
org.apache.servicecomb.saga,saga-persistence-jpa,"persistence,jpa,apache"
org.kohsuke.stapler,json-lib,"json,library"
org.glassfish.main.webservices,webservices-connector,"connector,webservice"
org.apache.tomcat,jasper,"apache,webserver,server,tomcat"
org.deeplearning4j,deeplearning4j-cuda-9.2,"deep-learning,machine-learning"
net.sf.okapi.filters,okapi-filter-tmx,filtering
org.dcm4che.tool,dcm4che-tool-json2csv,"json,csv"
org.springframework,spring-instrument-tomcat,"server,spring,webserver,tomcat,instrumentation"
org.jtwig,jtwig-spaceless-extension,extension
org.wildfly.quickstarts,jaxws-ejb-service,"application,ejb,service,web,webapp,webservice"
io.easybest,spring-data-mybatis-processor,"persistence,data,spring,processor,io"
com.consol.citrus,citrus-validation-groovy,"groovy,validation"
org.opennms,opennms-base-assembly,assembly
org.wildfly.security,wildfly-elytron-json-util,"security,json"
org.mayocat.shop,mayocat-shop-shipping-api,api
org.odpi.egeria,governance-program-client,client
cn.dreampie,resty-security,security
org.ops4j.pax.exam,pax-exam-container-forked,container
io.quarkus,quarkus-smallrye-metrics,"metrics,io"
org.apache.flume,flume-ng-external-process-config-filter,"process,config,apache,filtering"
com.microsoft.ews-java-api,ews-java-api,api
org.jenkins-ci.plugins,blueocean-autofavorite,"plugin,jenkins"
eu.michael-simons.neo4j,neo4j-migrations-spring-boot-starter,"database,spring,graph,neo4j,starter"
org.geotools,gt-app-schema-resolver,"geo,schema"
org.apache.nifi,nifi-hl7-query-language,"query,language,apache"
com.dianping.cat,cat-hadoop,hadoop
org.springframework,spring-test-mvc,"spring,testing,mvc"
org.wildfly.client,wildfly-client-config,"config,client"
io.trino,trino-jdbc,"io,jdbc,sql"
de.topobyte,osm4j-pbf,clojure
org.osgi,org.osgi.service.cdi,"service,osgi"
org.dromara,hmily-spring-boot-starter-parent,"spring,starter"
com.alibaba.csp,sentinel-apache-httpclient-adapter,"apache,http"
org.springframework.security.oauth,spring-security-oauth,"security,spring,authentication,oauth"
io.dropwizard.logback,logback-throttling-appender,"logging,io"
org.wso2.carbon.identity.fetch.remote,org.wso2.carbon.identity.remotefetch.core.feature,"remote,identity"
io.confluent,kafka-connect-storage-format,"streaming,kafka,storage,io"
com.atlassian.jira,jira-rest-java-client,"rest,client"
org.springframework.cloud,spring-cloud-aws-core,"aws,amazon,spring,cloud"
org.testingisdocumenting.webtau,webtau-json-schema,"json,schema"
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.common.analytics,analytics
org.springframework.cloud,spring-cloud-dataflow-autoconfigure,"spring,config,cloud"
org.mobicents.resources,smpp-ratype,resource
io.trino,trino-product-tests,"testing,io"
io.airlift,slice,"io,off-heap,memory"
io.helidon.webclient,helidon-webclient-tracing,"io,tracing"
io.joyrpc,joyrpc-serialization-fst,"serialization,io"
org.apache.felix,org.apache.felix.prefs,"apache,osgi"
org.dspace,dspace-api,api
org.jupiter-rpc,jupiter-registry-zookeeper,"registry,zookeeper,rpc"
com.huaban,jieba-analysis,analysis
org.jenkins-ci.plugins,email-ext,"plugin,mail,jenkins"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.xerces,"bundle,esb,parser,apache"
org.graylog.shaded,elasticsearch-rest-client-sniffer7,"logging,rest,elasticsearch,elastic,client,search"
org.opencastproject,opencast-email-template-service-api,"service,mail,template,api"
org.flowable,flowable-idm-rest,rest
org.cleartk,cleartk-ml,"machine-learning,ai"
vip.mate,mate-starter-sentinel,starter
io.pkts,pkts-sip,io
oauth.signpost,signpost-core,"authentication,oauth"
io.github.amaris,sftm-tree-matching,"github,matching,tree,io"
io.camunda,zeebe-bpmn-model,"model,io"
org.wso2.carbon.identity.framework,org.wso2.carbon.user.mgt.common,"framework,management,identity"
org.glassfish.shoal,shoal-gms-api,api
com.jayway.restassured,json-schema-validator,"json,schema,validation"
org.odpi.egeria,repository-services-client,"repository,service,client"
org.glassfish.main.admingui,console-corba-plugin,"plugin,console"
org.eclipse.jetty.websocket,websocket-core-client,"server,eclipse,websocket,webserver,client,jetty"
software.amazon.awssdk,kinesisanalytics,"aws,amazon"
io.syndesis.connector,connector-kafka,"streaming,kafka,connector,io"
org.openhab.binding,org.openhab.binding.swegonventilation,"plugin,binding,eclipse"
com.github.hypfvieh,dbus-java,github
org.gephi,utils-longtask,"module,netbeans"
com.github.almasb,fxgl-gameplay,github
org.flowable,flowable-engine,engine
org.eclipse.jetty.demos,demo-spec-webapp,"application,server,eclipse,webserver,web,webapp,jetty,example"
org.jboss.on,jopr-jboss-as-5-plugin,"plugin,jboss"
com.playtika.testcontainers,embedded-cassandra,"embedded,database,cassandra"
org.twitter4j,twitter4j-media-support,"support,social,twitter"
org.eclipse.orbit.bundles,io.github.classgraph,"github,bundle,eclipse,io"
com.github.kongchen,swagger-maven-plugin,"plugin,github,build,build-system,maven,swagger,api"
com.netflix.rxjava,rxjava-math,"reactive,math"
io.joyrpc,joyrpc-serialization-protostuff,"serialization,io"
org.restcomm.protocols.ss7.sccp,sccp-impl,protocol
org.apache.servicemix.examples,camel-cxf-soap-route,"esb,apache,soap,example,camel"
com.linkedin.pegasus,restli-tools,"linkedin,tools"
org.wso2.carbon.identity.local.auth.requestpath.basic,org.wso2.carbon.identity.application.authenticator.requestpath.basicauth.server.feature,"server,authentication,identity"
io.quarkus,quarkus-mongodb-client-deployment,"database,deployment,client,io,mongodb"
uk.gov.nationalarchives,droid-container,container
systems.manifold,manifold-csv-rt,csv
org.webjars.npm,react-dom,"assets,dom,web"
com.hotels.beans,bull-map-transformer,beans
org.nuxeo.utils,nuxeo-target-platforms-sample,"platform,example"
org.apache.bahir,spark-sql-streaming-mqtt_2.11,"sql,streaming,mqtt,spark,apache"
org.opennms.features.distributed,shell,"shell,distributed"
com.facebook.airlift,configuration,"facebook,config"
io.atlasmap,atlas-java-model,"model,io"
org.apache.olingo,odata-server-core-ext,"server,apache"
org.moditect.layrry,layrry-config,config
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-pharmh,validation
org.apache.karaf.deployer,org.apache.karaf.deployer.spring,"spring,apache,osgi"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.clearnlp-model-tagger-en-mayo,model
org.xwiki.platform,xwiki-platform-livedata-macro,"macro,platform"
org.apache.camel.quarkus,camel-quarkus-integration-test-support,"support,integration,testing,apache,camel"
org.eclipse.jetty.http2,http2-common,"server,eclipse,webserver,jetty,http"
io.quarkus,quarkus-devservices-postgresql,"database,postgresql,io"
org.apache.camel.quarkus,camel-quarkus-xml-io-dsl,"apache,xml,io,dsl,camel"
org.wso2.carbon,org.wso2.carbon.ui.menu.stratos,ui
org.nuxeo.ecm.platform,nuxeo-platform-audit-api,"api,platform"
eu.stratosphere,stratosphere-scala-examples,"scala,example"
io.joynr.java,jeeintegration,io
findbugs,annotations,"analysis,annotations,defect,metadata"
com.addthis.basis,basis-netty,"network,socket,netty"
net.luckperms,api,api
com.google.code.findbugs,jFormatString,"google,analysis"
org.evosuite,evosuite-standalone-runtime,runtime
com.google.code.cli-parser,cli,"parser,google,command-line,cli"
org.apache.pulsar,pulsar-io-solr,"apache,io,solr,search"
com.google.api.grpc,grpc-google-cloud-pubsub-v1,"grpc,messaging,google,cloud,api,rpc,protocol"
org.openhab.binding,org.openhab.binding.fatekplc,"plugin,binding,eclipse"
io.seata,seata-serializer-fst,"serialization,io"
org.eclipse.jetty,jetty-jsp-2.1,"server,eclipse,webserver,jsp,jetty"
com.github.sakserv,hadoop-mini-clusters-common,"github,hadoop"
io.apicurio,apicurio-registry-tenant-manager-datamodel,"registry,manager,io"
com.optimaize.languagedetector,language-detector,"analyzer,language"
org.sejda,sejda-io,io
log4j,apache-log4j-extras,"logging,apache"
org.sakaiproject.presence,sakai-presence-api,api
com.google.cloud.bigtable,bigtable-beam-import,"google,import,cloud"
org.nuxeo.ecm.platform,nuxeo-permissions,platform
org.sonatype.nexus,nexus-task-logging,logging
org.odpi.egeria,discovery-service-connectors,"service,connector,discovery"
org.apache.edgent.java7,edgent-connectors-command,"apache,connector"
io.hops,hadoop-mapreduce-client-core,"mapreduce,hadoop,client,io,parallel"
com.amazonaws,aws-lambda-java-core,"aws,amazon,lambda"
io.zipkin.brave,brave-context-slf4j,"logging,io,tracing,slf4j"
org.restcomm.media.core,media-core-concurrent,concurrent
com.playtika.testcontainers,embedded-postgresql,"embedded,database,postgresql"
org.apache.camel.quarkus,camel-quarkus-cmis,"apache,camel"
org.xwiki.platform,xwiki-platform-wysiwyg-api,"api,platform"
com.alibaba.csp,sentinel-cluster-common-default,cluster
org.apache.servicecomb,java-chassis-core,apache
org.apache.archiva,archiva-checksum,apache
com.indeed,proctor-store-git,"scm,git"
com.googlecode.catch-exception,catch-exception,exception
org.apache.servicemix.bundles,org.apache.servicemix.bundles.jedis,"bundle,esb,apache,redis"
vip.mate,mate-starter-rule,starter
org.clojure,data.json,"clojure,json,data"
org.webjars.bower,elfinder,"web,assets"
org.openhab.core.bundles,org.openhab.core.io.rest.ui,"bundle,rest,ui,io"
org.mortbay.jasper,apache-el,apache
ddf.catalog.plugin,catalog-plugin-metacardbackup-storage-common,"plugin,storage"
io.atomix,atomix-raft,io
com.epam.jdi,jdi-uitest-mobile,mobile
org.slf4j,log4j-over-slf4j,"logging,bridge,slf4j"
org.apache.maven.scm,maven-scm-provider-hg,"provider,scm,build,build-system,maven,apache"
com.experlog,xapool,"jdbc,pool"
eu.optique-project,r2rml-api-rdf4j-binding,"rdf,binding,api"
it.ozimov,spring-boot-email-core,"spring,mail"
org.jenkins-ci.plugins,azure-commons-core,"plugin,azure,jenkins"
org.apache.shardingsphere,shardingsphere-infra-parser,"parser,apache"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-pcfg.caseless,"model,parser"
